name,affiliation,country,year,indico_id
William King Brooks,Federico Santa Maria Technical University (CL),CL,2014,219436
Wit Busza,Massachusetts Inst. of Technology (US),US,2014,219436
Wladyslaw Henryk Trzaska,University of Jyvaskyla (FI),FI,2014,219436
Wojciech Florkowski,Jan Kochanowski University,,2014,219436
Wolfgang Cassing,Institute for Theoretical Physics,,2014,219436
Wolfgang Koenig,GSI Darmstadt,,2014,219436
Wolfgang Niebur,GSI,,2014,219436
Wolfgang Unger,"Institute for Theoretical Physics, University of Frankfurt",,2014,219436
Xianglei Zhu,Tsinghua University,,2014,219436
Xianguo Lu,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Xiaochun He,Georgia State University,,2014,219436
Xiaofeng Luo,Central China Normal University,,2014,219436
Xiaoming Zhang,Lawrence Berkeley National Lab. (US),US,2014,219436
Xin-Nian Wang,Central China Normal Univ/Lawrence Berkeley National Lab,,2014,219436
Xitzel Sanchez Castro,Institut Pluridisciplinaire Hubert Curien (FR),FR,2014,219436
Xu Sun,Lawrence Berkeley National Laboratory,,2014,219436
Xu-Guang Huang,Fudan University,,2014,219436
Yacine Mehtar-Tani,IPhT CEA/Saclay,,2014,219436
Yan Zhu,University of Santiago de Compostela,,2014,219436
Yang-Ting Chien,Los Alamos National Laboratory,,2014,219436
Yannis Burnier,Ecole Polytechnique Federale de Lausanne (CH),CH,2014,219436
Yaping Wang,University of Illinois at Chicago,,2014,219436
Yasser Corrales Morales,Universita e INFN (IT),IT,2014,219436
Yasuki Tachibana,The University of Tokyo,,2014,219436
Yasuyuki Akiba,RIKEN,,2014,219436
Yaxian Mao,Vanderbilt University (US),US,2014,219436
Yen-Jie Lee,Massachusetts Inst. of Technology (US),US,2014,219436
Yiota Foka,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2014,219436
Yogesh Kumar,"university of delhi, india",,2014,219436
Yongsun Kim,Korea University (KR),KR,2014,219436
You Zhou,NIKHEF and University of Utrecht (NL),NL,2014,219436
Yue Shi Lai,Massachusetts Inst. of Technology (US),US,2014,219436
Yuji Hirono,Stony Brook University,,2014,219436
Yukinao Akamatsu,"Nagoya University, Kobayashi-Maskawa Institute",,2014,219436
Yuko Sekiguchi,University of Tokyo (JP),JP,2014,219436
Yun Guo,Universidade de Santiago de Compostela,,2014,219436
Yun Tian,Columbia University (US),US,2014,219436
Yuriy Sinyukov,Bogolyubov Institute for Theoretical Physics,,2014,219436
Yves Schutz,IN2P3 (FR) and CERN,,2014,219436
Yvonne Chiara Pachmayer,Ruprecht-Karls-Universitaet Heidelberg (DE),DE,2014,219436
Zack Rowan,"CUNY Baruch, CUNY Graduate Center",,2014,219436
Zack Wolff,Purdue University,,2014,219436
Zebo Tang,University of Science and Technology of China,,2014,219436
Zhangbu Xu,Brookhaven National Laboratory,,2014,219436
Zhao Zhang,"North China Electric Power University, Beijing, China",,2014,219436
Zhenwei Yang,Tsinghua University (CN),CN,2014,219436
Zhenyu Chen,Rice University (US),US,2014,219436
Zhenyu Ye,University of Illinois at Chicago,,2014,219436
Zhuo Zhou,University of Bergen (NO),NO,2014,219436
Zsolt Schram,"Department of Theoretical Physics, University of Debrecen, Hungary",,2014,219436
Zuzana Feckova,"Department of Physics, P.J. Safarik University, Kosice",,2014,219436
Zvi Citron,Weizmann Institute of Science (IL),IL,2014,219436
