name,affiliation,country,year,indico_id
Marcinek Antoni,Polish Academy of Sciences (PL),PL,2018,656452
Margetis Spyridon,Kent State University,,2018,656452
Margutti Jacopo,Utrecht University (NL),NL,2018,656452
Marin Ana,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2018,656452
Markert Christina,University of Texas at Austin,,2018,656452
Marquet Cyrille,Ecole Polytechnique & CNRS,,2018,656452
Martinez Guerrero Mauricio,North Carolina State University,,2018,656452
Masciocchi Silvia,GSI - Helmholtzzentrum fur Schwerionenforschung GmbH (DE),DE,2018,656452
Masera Massimo,Universita e INFN Torino (IT),IT,2018,656452
Masson Erwann,"Subatech, IN2P3-CNRS (FR)",FR,2018,656452
Mastroserio Annalisa,"Universita e INFN, Bari (IT)",IT,2018,656452
Matonoha Oliver,Czech Technical University in Prague,,2018,656452
Matsuda Hidefumi,Kyoto University,,2018,656452
Matveev Victor,Joint Institute for Nuclear Research,,2018,656452
Matyja Adam,"Institute on Nuclear Physics, PAN, Cracow",,2018,656452
Mayer Christoph,Polish Academy of Sciences (PL),PL,2018,656452
Mazeliauskas Aleksas,Universität Heidelberg,,2018,656452
Mazzilli Marianna,"Universita e INFN, Bari (IT)",IT,2018,656452
mazzoni maria alessandra,"Sapienza Universita e INFN, Roma I (IT)",IT,2018,656452
Mc Ginn Christopher,Massachusetts Inst. of Technology (US),US,2018,656452
Mc Glinchey Darren Craig,Los Alamos National Laboratory,,2018,656452
McDonald Scott,McGill University,,2018,656452
McLerran Larry,Institute for Nuclear Theory,,2018,656452
McNelis Michael,The Ohio State University,,2018,656452
Meiring Ben,University of Oxford,,2018,656452
Mendes Melissa,McGill University,,2018,656452
Meninno Elisa,"Universita e INFN, Salerno (IT)",IT,2018,656452
Merzlaya Anastasia,"Jagiellonian University (PL), St Petersburg State University (RU),",,2018,656452
Mezzetto Mauro,INFN Padova,,2018,656452
Micheletti Luca,Università & INFN Torino,,2018,656452
Milhano Guilherme,LIP-Lisbon & CERN TH,,2018,656452
Milov Alexander,Weizmann Institute of Science (IL),IL,2018,656452
Minissale Vincenzo,INFN - National Institute for Nuclear Physics,,2018,656452
Mishra Aditya Nath,ICN-UNAM,,2018,656452
Mohammadi Naghmeh,CERN,,2018,656452
Mohanty Auro,Utrecht University (NL),NL,2018,656452
Mohanty Bedangadas,National Institute of Science Education and Research (IN),IN,2018,656452
Mohs Justin,Frankfurt Institute for Advanced Studies,,2018,656452
Molnar Denes,Purdue University,,2018,656452
Monnai Akihiko,"KEK Theory Center, IPNS, KEK",,2018,656452
Moreau Pierre,Goethe University Frankfurt,,2018,656452
Moreira De Godoy Denise Aparecida,Westfälische Wilhelms-Universität Münster,,2018,656452
Moreland Scott,Duke University,,2018,656452
Morrison David,Brookhaven National Laboratory,,2018,656452
Morrow Sylvia,Vanderbilt University,,2018,656452
Morsch Andreas,CERN,,2018,656452
Moschelli George,Lawrence Technological University,,2018,656452
Motornenko Anton,Frankfurt Institute for Advanced Studies,,2018,656452
Motta Mario,INFN,,2018,656452
Mudrokh Alexander,JINR (Russia),,2018,656452
Mueller Berndt,BNL,,2018,656452
Mukherjee Swagato,Brookhaven National Laboratory,,2018,656452
Mulligan James,UC Berkeley,,2018,656452
Murakami Hikari,University of Tokyo (JP),JP,2018,656452
Murray Michael,The University of Kansas (US),US,2018,656452
Musa Luciano,CERN,,2018,656452
Mäntysaari Heikki,University of Jyväskylä,,2018,656452
Mühlheim Daniel,Westfälische Wilhelms-Universität Münster (DE),DE,2018,656452
Nagle James,University of Colorado Boulder,,2018,656452
Naik Bharati,IIT- Indian Institute of Technology (IN),IN,2018,656452
Nania Rosario,INFN Sezione Bologna,,2018,656452
Nardi Marzia,INFN - Sez. Torino,,2018,656452
Nassirpour Adrian Fereydon,Lund University (SE),SE,2018,656452
Nayak Ranjit,IIT- Indian Institute of Technology (IN),IN,2018,656452
Nayak Tapan K.,"CERN, Geneva and VECC, Kolkata",,2018,656452
Negro Francesco,INFN - Sezione di Pisa,,2018,656452
Nie Maowu,Shanghai Institute of Applied Physics (SINAP),,2018,656452
Nielsen Borge Svane,"Niels Bohr Institute, University of Copenhagen",,2018,656452
Niemi Harri,University of Jyväskylä,,2018,656452
Niida Takafumi,Wayne State University,,2018,656452
ningbo Chang,Xinyang Normal University,,2018,656452
Nonaka Chiho,Nagoya University,,2018,656452
Nonaka Toshihiro,University of Tsukuba,,2018,656452
Noronha Jorge,University of Sao Paulo,,2018,656452
Noronha-Hostler Jacquelyn,Rutgers University,,2018,656452
Novitzky Norbert,Stony Brook University,,2018,656452
Odyniec Grazyna,Lawrence Berkeley National laboratory,,2018,656452
Oh Geonhee,Chonnam National University (KR),KR,2018,656452
Oh Kunsu,Central China Normal University,,2018,656452
Oh Saehanseul,Yale University - BNL,,2018,656452
Ohlson Alice,Ruprecht Karls Universitaet Heidelberg (DE),DE,2018,656452
Ollitrault Jean-Yves,CNRS,,2018,656452
Onderwaater Jacobus,Heidelberg University / GSI,,2018,656452
Oppedisano Chiara,INFN Torino,,2018,656452
Ortiz Velasquez Antonio,Universidad Nacional Autonoma (MX),MX,2018,656452
Osborn Joseph,University of Michigan,,2018,656452
Otto Jan-Hendrik,JLU Giessen,,2018,656452
Ozawa Kyoichiro,KEK,,2018,656452
Paakkinen Petja,University of Jyväskylä,,2018,656452
Pablos Daniel,McGill,,2018,656452
Pachmayer Yvonne,University of Heidelberg,,2018,656452
Pacik Vojtech,University of Copenhagen (DK),DK,2018,656452
Padula Sandra S.,Unesp,,2018,656452
Pagano Davide,University of Brescia and INFN Pavia,,2018,656452
Paic Guy,Universidad Nacional Autonoma (MX),MX,2018,656452
Pajares Carlos,University Santiago de Compostela Spain,,2018,656452
Palni Prabhakar,Central China Normal University CCNU (CN),CN,2018,656452
Pan Jinjin,Wayne State University (US),US,2018,656452
Pandey Ashutosh Kumar,IIT- Indian Institute of Technology (IN),IN,2018,656452
Pang LongGang,UC Berkeley and LBNL,,2018,656452
Papp Gábor,Eötvös Loránd University,,2018,656452
Paquet Jean-Francois,Duke University,,2018,656452
Parisi Giorgio,Università La Sapienza di Roma,,2018,656452
Park Chanwook,McGill University,,2018,656452
Parkkila Jasper,University of Jyväskylä (FI),FI,2018,656452
Parotto Paolo,University of Houston,,2018,656452
Pasztor Attila,Wuppertal University,,2018,656452
Patel Vivek,BERGISCHE UNIVERSITÄT WUPPERTAL,,2018,656452
Patra Rajendra Nath,"Variable Energy Cyclotron Centre, Homi Bhabha National Institute",,2018,656452
Paul Biswarup,Universita e INFN Torino (IT),IT,2018,656452
Pawlowski Jan M.,University of Heidelberg,,2018,656452
Pawłowska Diana,Warsaw University of Technology,,2018,656452
Pei Hua,Central China Normal University CCNU (CN),CN,2018,656452
Peitzmann Thomas,Utrecht University/Nikhef,,2018,656452
Peng Xinye,"Universita e INFN, Padova (IT)",IT,2018,656452
Perepelitsa Dennis,University of Colorado Boulder,,2018,656452
Perez Lezama Edgar,GSI,,2018,656452
Peters Michael,Massachusetts Inst. of Technology (US),US,2018,656452
Peuron Jarkko,University of Jyväskylä,,2018,656452
Piano Stefano,INFN (IT),IT,2018,656452
Pinsky Lawrence,University of Houston (US),US,2018,656452
Pliquett Fabian,Johann-Wolfgang-Goethe Univ. (DE),DE,2018,656452
Ploskon Mateusz,Lawrence Berkeley National Laboratory (US),US,2018,656452
Plumari Salvatore,University of Catania (Italy),,2018,656452
Plumberg Christopher,University of Minnesota,,2018,656452
Poppenborg Hendrik,Westfaelische Wilhelms-Universitaet Muenster (DE),DE,2018,656452
Portillo Israel,University of Houston,,2018,656452
Preghenella Roberto,"INFN, Bologna (IT)",IT,2018,656452
Prino Francesco,INFN Torino (IT),IT,2018,656452
Prokhorov George,Joint Institute for Nuclear Research,,2018,656452
Pruneau Claude,Wayne state university,,2018,656452
Pu Jie,Shanghai Jiao Tong University,,2018,656452
Puccio Maximiliano,Universita e INFN Torino (IT),IT,2018,656452
Puri Akshat,Univ. Illinois at Urbana Champaign (US),US,2018,656452
Qin Guang-You,Central China Normal University,,2018,656452
Radhakrishnan Sooraj,Lawrence Berkeley National Laboratory,,2018,656452
Ragoni Simone,Università di Bologna,,2018,656452
Rajagopal Krishna,MIT,,2018,656452
Ramello Luciano,Universita del Piemonte Orientale (IT),IT,2018,656452
Ramnath Andrecia,University of Jyvaskyla,,2018,656452
Raniwala Sudhir,University of Rajasthan (IN),IN,2018,656452
Rapp Ralf,Texas A&M University,,2018,656452
Rath Shubhalaxmi,"Indian Institute of Technology Roorkee, India",,2018,656452
Ratti Claudia,University of Houston,,2018,656452
RAVASENGA IVAN,POLITECNICO DI TORINO - DISAT,,2018,656452
Redlich Krzysztof,University of Wroclaw,,2018,656452
Reed Rosi Jan,Lehigh University,,2018,656452
Ren Xiaowen,Central China Normal University CCNU (CN),CN,2018,656452
Reygers Klaus,Ruprecht Karls Universitaet Heidelberg (DE),DE,2018,656452
Riggi Francesco,"Department of Physics and Astronomy and INFN, Catania (Italy)",,2018,656452
Rischke Dirk,Goethe University,,2018,656452
Rodriguez Rodriguez Adrian,Goethe University Frankfurt am Main,,2018,656452
Rodríguez-Ramos Pablo,Nuclear Physics Institute of the CAS,,2018,656452
Roehrich Dieter,University of Bergen (NO),NO,2018,656452
Rohrhofer Christian,University of Graz,,2018,656452
Rohrmoser Martin,UJK-Kielce,,2018,656452
Roland Gunther,Massachusetts Inst. of Technology (US),US,2018,656452
Ronchetti Federico,INFN-LNF,,2018,656452
Rosati Marzia,Iowa State University,,2018,656452
Rose Jean-Bernard,FIAS - Uni Frankfurt,,2018,656452
Rossi Andrea,"Università e INFN, Padova (IT)",IT,2018,656452
Rothermel Jonas,Goethe University Frankfurt,,2018,656452
Rothkopf Alexander,"Department of Mathematics and Physics, University of Stavanger",,2018,656452
Rucci Andrea,University of Pisa and INFN Pisa,,2018,656452
Rustamov Anar,/BSU/NNRC/GSI,,2018,656452
Rybar Rybar,Univ. Illinois at Urbana Champaign (US),US,2018,656452
Ryblewski Radoslaw,Institute of Nuclear Physics PAN,,2018,656452
Ryu Sangwook,Goethe-Universität Frankfurt (FIAS),,2018,656452
Sadhu Samrangy,Department of Atomic Energy (IN),IN,2018,656452
Safarik Karel,CERN,,2018,656452
Sagun Violetta,Centro Multidisciplinar de Astrofisica/Bogolyubov Institute for Theoretical Physics,,2018,656452
Sahoo Pragati,Indian Institute of Technology Indore (IN),IN,2018,656452
Sahoo Raghunath,Indian Institute of Technology Indore (IN),IN,2018,656452
Sakai Azumi,Sophia University,,2018,656452
Sakai Shingo,Univ. of Tsukuba,,2018,656452
Sako Hiroyuki,Japan Atomic Energy Agency,,2018,656452
Salam Gavin,CERN,,2018,656452
Salgado Carlos A.,Universidade de Santiago de Compostela (ES),ES,2018,656452
Sarma Pranjal,Gauhati University (IN),IN,2018,656452
Sas Mike,Nikhef / UU,,2018,656452
Sasaki Chihiro,University of Wroclaw,,2018,656452
Scapparone Eugenio,INFN-Bologna(IT),IT,2018,656452
Schaefer Brennan,Oak Ridge National Laboratory - (US),US,2018,656452
Scheid Horst Sebastian,Johann-Wolfgang-Goethe Univ. (DE),DE,2018,656452
Schenke Bjoern,Brookhaven National Laboratory,,2018,656452
Schlichting Soeren,University of Washington,,2018,656452
Schmidt Burkhard,CERN,,2018,656452
Schmidt Christian,Bielefeld University,,2018,656452
Schmidt Hans Rudolf,University of Tuebingen,,2018,656452
Schramm Stefan,FIAS,,2018,656452
Schukraft Jurgen,CERN,,2018,656452
Schutz Yves,IPHC/CNRS,,2018,656452
Schweid Benjamin,Stony Brook University,,2018,656452
Schäfer Anna,"FIAS, Goethe-University Frankfurt",,2018,656452
Scomparin Enrico,INFN Torino,,2018,656452
Seck Florian,TU Darmstadt,,2018,656452
Sefcik Michal,Pavol Jozef Safarik University (SK),SK,2018,656452
Sekiguchi Yuko,University of Tokyo,,2018,656452
Sekihata Daiki,Hiroshima University (JP),JP,2018,656452
Selyuzhenkov Ilya,GSI / EMMI / MEPhI,,2018,656452
Sergeeva Maria,UCLA,,2018,656452
Seto Richard,"University of California, Riverside",,2018,656452
Shah Harsh,Lund University,,2018,656452
Shaikh Wadut,Saha Institute of Nuclear Physics (IN),IN,2018,656452
Sheikh Ashik Ikbal,"Variable Energy Cyclotron Centre, Kolkata, India",,2018,656452
Shen Chun,Brookhaven National Lab,,2018,656452
Shen Linda,"Institute for Theoretical Physics, Heidelberg",,2018,656452
Shi Shusu,CCNU,,2018,656452
Shi Zhaozhong,Massachusetts Institute of Technology (US),US,2018,656452
Shigaki Kenta,Hiroshima University (JP),JP,2018,656452
Shou Qiye,"Shanghai Inst. of Applied Physics, Chinese Academy of Sciences",,2018,656452
Shu Hai-Tao,Central China Normal University,,2018,656452
Shuryak Edward,Stony Brook University,,2018,656452
Sickles Anne Marie,University of Illinois at Urbana-Champaign,,2018,656452
Siddhanta Sabyasachi,"Universita e INFN, Cagliari (IT)",IT,2018,656452
Siejka Sebastian,Warsaw University of Technology,,2018,656452
Sievert Matthew,Los Alamos National Laboratory,,2018,656452
Silvermyr David,Lund University (SE),SE,2018,656452
Simko Miroslav,Nuclear Physics Institute of the Czech Academy of Sciences (cz),,2018,656452
Singh Captain Rituraj,"Birla Institute of Technology and Science, Pilani",,2018,656452
Singh Mayank,McGill University,,2018,656452
Singh Ranbir,National Institute of Science Education and Research (IN),IN,2018,656452
Singha Subhash,Kent State University,,2018,656452
Sinha Bikash,"Variable Energy Cyclotron Centre, DAE, Kolkata, India",,2018,656452
Sitzmann Philipp,Goethe-Universität Frankfurt,,2018,656452
Sjöstrand Torbjörn,Lund University,,2018,656452
Snellings Raimond,Utrecht University,,2018,656452
Soltz Ron,Lawrence Livermore National Laboratory,,2018,656452
Song Jihye,Inha University (KR),KR,2018,656452
Soramel Francesca,Università di Padova,,2018,656452
Sorensen Soren,University of Tennessee (US),US,2018,656452
Sorin Alexander,Joint Institute for Nuclear Research (RU),RU,2018,656452
Soto Ontoso Alba,Brookhaven National Lab,,2018,656452
Speranza Enrico,Frankfurt University,,2018,656452
Spies Simon,Johann-Wolfgang-Goethe Univ. (DE),DE,2018,656452
Spousta Martin,Charles University,,2018,656452
Stachel Johanna,Ruprecht Karls Universitaet Heidelberg (DE),DE,2018,656452
Stahl Leiton Andre Govinda,Centre National de la Recherche Scientifique (FR),FR,2018,656452
Staszel Pawel,Jagiellonian University (PL),PL,2018,656452
Staudenmaier Jan,Goethe University Frankfurt,,2018,656452
Stefaniak Maria,Warsaw University of Technology,,2018,656452
Steinberg Peter Alan,Brookhaven National Laboratory (US),US,2018,656452
Steinberg Vinzent,Frankfurt Institute for Advanced Studies,,2018,656452
Steinbrecher Patrick,"Brookhaven National Laboratory, University of Bielefeld",,2018,656452
Steinheimer Jan,Frankfurt Institute for Advanced Studies,,2018,656452
Stephanov Misha,University of Illinois at Chicago,,2018,656452
Stephans George,MIT,,2018,656452
Stock Reinhard,University Frankfurt,,2018,656452
Stoecker Horst,GSI & FiAS Goethe Universität,,2018,656452
Stojanovic Milan,University of Belgrade (RS),RS,2018,656452
Strickland Michael,Kent State University,,2018,656452
Stroth Joachim,Goethe University / GSI,,2018,656452
Sugitate Toru,Hiroshima University (JP),JP,2018,656452
Sugiura Tetsuro,University of Tsukuba,,2018,656452
Sun Jiayin,Tsinghua University,,2018,656452
Sun Kai-Jia,"Department of Physics and Astronomy and Shanghai Key Laboratory for Particle Physics and Cosmology, Shanghai Jiao Tong University",,2018,656452
Szala Melanie,Goethe University,,2018,656452
Szymański Paweł,Warsaw University of Technology,,2018,656452
Tachibana Yasuki,Wayne State University,,2018,656452
Takahashi Jun,UNICAMP,,2018,656452
Takács Ádám,Wigner Research Centre for Physics,,2018,656452
Tamborrino Orsini Alessandra,LNF INFN,,2018,656452
Tang Aihong,Brookhaven National Laboratory,,2018,656452
Tang Zebo,University of Science and Technology of China (USTC),,2018,656452
Tanji Naoto,ECT*,,2018,656452
Tapia Araya Sebastian,Federico Santa Maria Technical University (CL),CL,2018,656452
Tapia Takaki Daniel,University of Kansas,,2018,656452
Tarhini Mohamad,SUBATECH (Laboratoire de physique subatomique et des technologies associées),,2018,656452
Tatar Kaya,Massachusetts Inst. of Technology (US),US,2018,656452
Teaney Derek,Stony Brook University,,2018,656452
Terrevoli Cristina,"Universita e INFN, Padova (IT)",IT,2018,656452
Thomas Deepa,University of Texas at Austin (US),US,2018,656452
Thoresen Freja,Niels Bohr Institute,,2018,656452
Tinti Leonardo,Goethe University,,2018,656452
Toledo Matuoka Paula Fernanda,Universidade de Sao Paulo (BR),BR,2018,656452
Tomasik Boris,Czech Technical University,,2018,656452
Torres-Rincon Juan,Stony Brook University,,2018,656452
Torrieri Giorgio,Unicamp,,2018,656452
Tribedy Prithwish,Brookhaven National Lab,,2018,656452
Tripathy Srikanta,"Institute Of Physics, Bhubaneswar",,2018,656452
Tripathy Sushanta,Indian Institute of Technology Indore (IN),IN,2018,656452
Tripolt Ralf-Arno,Goethe University Frankfurt,,2018,656452
Trogolo Stefano,Universita e INFN Torino (IT),IT,2018,656452
Tropp Lukas,Pavol Jozef Safarik University (SK),SK,2018,656452
Trzeciak Barbara,Utrecht University,,2018,656452
Trzupek Adam,Institute of Nuclear Physics PAN,,2018,656452
Tserruya Itzhak,Weizmann Institute of Science,,2018,656452
Tu Biao,Central China Normal University and Brookhaven National Laboratory,,2018,656452
Tu Zhoudunming,Brookhaven National Lab,,2018,656452
Tuli Santona,University of California Davis (US),US,2018,656452
Turko Ludwik,University Wroclaw,,2018,656452
Turrisi Rosario,"Universita e INFN, Padova (IT)",IT,2018,656452
Tywoniuk Konrad,CERN,,2018,656452
Ujvari Balazs,University of Debrecen,,2018,656452
Ullrich Thomas,BNL/Yale,,2018,656452
Upsal Isaac,Ohio State University,,2018,656452
Uras Antonio,Inst. Nat. Phys. Nucl et Particules (FR),FR,2018,656452
Usai Gianluca,University of Cagliari and INFN,,2018,656452
Valle Nicolo',University of Pavia and INFN Pavia,,2018,656452
van der Schee Wilke,MIT/Utrecht University,,2018,656452
van Leeuwen Marco,Nikhef National institute for subatomic physics (NL),NL,2018,656452
Vaněk Jan,"NPI, CAS",,2018,656452
Varga-Kofarago Monika,MTA Wigner RCP,,2018,656452
Varma Raghava,IIT- Indian Institute of Technology (IN),IN,2018,656452
Vassiliev Iouri,GSI,,2018,656452
Vazquez Doce Oton,Technische Universitaet Muenchen (DE),DE,2018,656452
Veen Annelies Marianne,Utrecht University (NL),NL,2018,656452
Velkovska Julia,Vanderbilt University (US),US,2018,656452
Venugopalan Raju,Brookhaven National Laboratory,,2018,656452
Vercellin Ermanno,Università and INFN Torino,,2018,656452
Vermunt Luuk,Utrecht University (NL),NL,2018,656452
Vertesi Robert,"Wigner RCP, Hungarian Academy of Sciences",,2018,656452
Verweij Marta,Vanderbilt University (US),US,2018,656452
Videbaek Flemming,Brookhaven National Lab,,2018,656452
Vieira Machado Meera,Niels Bohr Institute,,2018,656452
Vislavicius Vytautas,Niels Bohr Institute,,2018,656452
Vitev Ivan,LANL,,2018,656452
Vladislav Pantuev,"INR RAS, Moscow",,2018,656452
Voelkl Martin Andreas,Eberhards Karls Universiy Tubingen (DE),DE,2018,656452
Vogt Ramona,LLNL and UC Davis,,2018,656452
von Smekal Lorenz,Justus-Liebig University,,2018,656452
Vorobyev Ivan,Technische Universität München (DE),DE,2018,656452
Vovchenko Volodymyr,Goethe University Frankfurt,,2018,656452
Vuorinen Aleksi,University of Helsinki,,2018,656452
Wambach Jochen,ECT* Trento,,2018,656452
Wang Enke,South China Normal University,,2018,656452
Wang Fuqiang,Purdue University (US),US,2018,656452
Wang Gang,UCLA,,2018,656452
Wang Jing,Massachusetts Inst. of Technology (US),US,2018,656452
Wang Lei,Central China Normal University,,2018,656452
Wang Pengfei,USTC/BNL,,2018,656452
Wang Quan,The University of Kansas (US),US,2018,656452
Wang Sa,Central China Normal University,,2018,656452
Wang Ta-Wei,Massachusetts Inst. of Technology (US),US,2018,656452
Wang Xin-Nian,Lawrence Berkeley National Labortory,,2018,656452
Wang Yaping,Central China Normal University,,2018,656452
Watanabe Kazuhiro,Jefferson Lab,,2018,656452
Weber Adrian Amatus,Justus-Liebig-Universität Gießen,,2018,656452
Wei Shu-yi,Ecole Polytechnique,,2018,656452
Wickes Alexander,Los Alamos National Laboratory (US),US,2018,656452
Wiedemann Urs Achim,CERN TH,,2018,656452
Wilkinson Jeremy,"Universita e INFN, Bologna (IT)",IT,2018,656452
Wink Nicolas,University Heidelberg,,2018,656452
Winn Michael Andreas,Université Paris-Saclay (FR),FR,2018,656452
Wolschin Georg,Heidelberg University,,2018,656452
Wu Xiang-Yu,Central China Normal University.,,2018,656452
Wu Yang,Kent State University,,2018,656452
Wyslouch Boleslaw,MIT,,2018,656452
Xiao Rui,Purdue University (US),US,2018,656452
Xie Guannan,University of Illinois at Chicago,,2018,656452
Xie Man,Central China Normal University,,2018,656452
Xie Wei,PURDUE,,2018,656452
Xie Yilong,University of Bergen,,2018,656452
Xing Wenjing,Central China Normal University,,2018,656452
Xu Haojie,Huzhou University,,2018,656452
Xu Qiao,Vanderbilt University,,2018,656452
Xu Yingru,Duke University,,2018,656452
Xu Zhangbu,Brookhaven National Laboratory,,2018,656452
Yamaguchi Yorito,Hiroshima University,,2018,656452
Yamamoto Arata,University of Tokyo,,2018,656452
YAN FANGLIDA,Stony Brook University,,2018,656452
Yan Li,McGill University,,2018,656452
Yang Chi,Shandong University,,2018,656452
Yang Di-Lun,RIKEN,,2018,656452
Yang Qian,Shandong University,,2018,656452
YANG Zhenzhen,CCNU & LBNL,,2018,656452
Yao Xiaojun,Duke University,,2018,656452
Ye Zhenyu,University of Illinois at Chicago,,2018,656452
Yi Li,Shandong University,,2018,656452
Yin Yi,MIT,,2018,656452
Yokota Takeru,Kyoto University,,2018,656452
Yoo In Kwon,"Physics Department, Pusan National University (KR)",KR,2018,656452
Young Holly,IOP Publishing,,2018,656452
Yu Gongming,"Institute of Modern Physics, Chinese academy of sciences",,2018,656452
Yu Ning,Xinyang Normal University,,2018,656452
Zajc William,Columbia University,,2018,656452
Zanoli Henrique,University of Sao Paulo (BR) and Utrecht University (NL),NL,2018,656452
Zbroszczyk Hanna,Warsaw University Of Technology,,2018,656452
Zha Wangmei,USTC/BNL,,2018,656452
Zhang Chao,Central China Normal University,,2018,656452
Zhang Hanzhong,"IOPP, CCNU",,2018,656452
Zhang Liang,Central China Normal University,,2018,656452
Zhang Shanliang,Central China Normal University,,2018,656452
Zhang Yaqi,"Institute of Particle Physics, Central China Normal University",,2018,656452
Zhang Yifei,University of Science and Technology of China,,2018,656452
Zhang Zhao,North China Electric Power University,,2018,656452
Zhang Zhengqiao,Shanghai Institute of Applied Physics,,2018,656452
Zhao Jie,Purdue University,,2018,656452
Zhao Xinli,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",,2018,656452
Zhou Chensheng,Shanghai Institute of Applied Physics,,2018,656452
Zhou Daicui,Central China Normal University CCNU (CN),CN,2018,656452
Zhou Mingliang,Stony brook Universty (US),US,2018,656452
Zhou You,Niels Bohr Institute (Denmark),,2018,656452
Zhou Zhuo,University of Bergen (NO),NO,2018,656452
Zhu Ya,Central China Normal University CCNU (CN),CN,2018,656452
Ziegler Felix,ITP Heidelberg,,2018,656452
Zyzak Maksym,GSI,,2018,656452
Šimko Miroslav,Nuclear Physics Institute of the Czech Academy of Sciences,,2018,656452
