Session,Type,Title,Speaker,Institute,Country,Abstract,Raw_Speaker_Data
Parallel Session - Jet modifications I,parallel,Jet shapes and fragmentation functions in Au+Au collisions at $\sqrt{s_{\mathrm{NN}}}=200$ GeV in STAR,"Oh for the STAR Collaboration, Saehanseul",Yale University  & Brookhaven National Laboratory,USA,"Jet quenching refers to the energy loss of partons due to interactions with the Quark Gluon Plasma (QGP) in relativistic heavy-ion collisions.  It generally modifies measured jet spectra as well as substructure, including the fragmentation pattern and radial distribution of transverse momentum ($\it{p}_{T}$) inside the jet relative to jets in vacuum.  In this talk, we report measurements of the differential jet shape and semi-inclusive jet fragmentation functions of quenched jets in Au+Au collisions at $\sqrt{s_{\mathrm{NN}}}=200$ GeV with the STAR detector at RHIC.  

Based on the semi-inclusive population of jets recoiling from a high-$\it{p}_{T}$ trigger hadron, the fragmentation functions are constructed from the fraction of the transverse momentum of charged particles projected onto the jet axis over that of the jet.  The mixed-event technique along with the semi-inclusive approach is further developed for the fragmentation measurement, and applied accordingly to isolate contributions from hard-scattered partons.  We attempt to correct for uncorrelated background effects and instrumental effects in the fragmentation functions, and will present preliminary results for central and peripheral collisions. Similarly, the differential jet shapes are constructed by summing the charged particle yields in radial distance from the jet core weighted by $\it{p}_{T}$ of the corresponding charged particles.  The presented results will extend the kinematic range offered at the LHC to lower $\it{p}_{T}$ and demonstrate whether there is a modification and a broadening of the jet profile at RHIC energies.  We explore the dependence of the jet shape on centrality and jet size ($R$) and further expand the analysis as a function of the event plane angle (defined by the beam direction and the vector of the impact parameter) to investigate the path length dependence of medium modifications to the jets and their associated hadrons.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Saehanseul', 'last_name': 'Oh for the STAR Collaboration', 'fullName': 'Oh for the STAR Collaboration, Saehanseul', 'id': '4601091', 'affiliation': 'Yale University  & Brookhaven National Laboratory', 'emailHash': '4a95ab687f928c562b3b86a39d80408f', 'db_id': 4601091, 'person_id': 4697692}"
Plenary Session VI,plenary,Parton propagation and energy loss: new theoretical progres,"Tywoniuk, Konrad",University of Bergen (NO),Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Konrad', 'last_name': 'Tywoniuk', 'fullName': 'Tywoniuk, Konrad', 'id': '4612250', 'affiliation': 'University of Bergen (NO)', 'emailHash': '9f011426e801588d7ae393846cecf512', 'db_id': 4612250, 'person_id': 4577899}"
Plenary Session VII,plenary,Jet substructure and parton splitting: an experimental overview,"Chen, Yi",Massachusetts Inst. of Technology (US),USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yi', 'last_name': 'Chen', 'fullName': 'Chen, Yi', 'id': '4612258', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '3284357439bf222dfeee4a1bbbd9609a', 'db_id': 4612258, 'person_id': 4707810}"
Parallel Session - QCD at finite temperature III,parallel,Characterizing baryon dominated matter with HADES measurements,"Harabasz, Szymon",TU Darmstadt,Unknown,"In heavy-ion reactions at beam energies of a few GeV per nucleon on stationary targets, QCD matter is substantially compressed (2-3 times nuclear saturation density) while temperatures are expected not to exceed T = 70 MeV. Matter under such conditions is being studied with HADES at SIS18.

This contribution discusses new experimental results on the mechanisms of strangeness production, the emissivity of matter and the role of baryonic resonances herein. The multi-differential representations of hadron and dilepton spectra, collective effects and particle correlations will be confronted with results of other experiments as well as with hitherto model calculations.

To provide a deeper understanding of the temperature and density dependence of the intriguing results obtained in the Au+Au and Ar+KCl runs, HADES has recently completed a run studying Ag+Ag collisions at $\sqrt{s_{NN}}$=2.55 GeV, optimized to reach a high enough beam energy for abundant strangeness and vector meson production while yet realizing a large interaction volume. The results obtained for heavy-ion collisions are confronted to studies of elementary reactions serving as a reference for medium effects.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Szymon', 'last_name': 'Harabasz', 'fullName': 'Harabasz, Szymon', 'id': '4556933', 'affiliation': 'TU Darmstadt', 'emailHash': '750c872549c27dd82c84b43af22ab468', 'db_id': 4556933, 'person_id': 4588625}"
Parallel Session - Heavy flavor IV,parallel,Observation of X(3872) in PbPb collisions with the CMS detector,"Lee for the CMS Collaboration, Yen-Jie",Massachusetts Inst. of Technology (US),USA,"The exotic meson $\chi_{c1}(3872)$, also known as $X(3872)$, was discovered a decade ago, but the structure of this new state is still under debate. The masses of possible charmonium states from calculations using constituent quark models are too large, and therefore an explanation of the underlying characteristics of this meson remains a challenge. The similarity of the $\chi_{c1}(3872)$ mass and the $D-\bar{D}^{*}$ mass threshold inspired the interpretation that $\chi_{c1}(3872)$ is a $D-\bar{D}^{*}$ “molecule” with small binding energy. Another explanation is that this meson is a tetra-quark, consisting of a di-quark and di-antiquark. Relativistic heavy ion collisions produce an extremely hot and strongly interacting medium, which provides a new environment in which to study the nature of multi-quark states. Because of the dramatically different radii of a $D-\bar{D}^{*}$ “molecule” and a tetra-quark, the interactions of these two proposed states are expected to interact differently with the medium. Therefore, the yield of $\chi_{c1}(3872)$ in heavy ion collisions can provide insight into its structure. The ratios of production cross-section of fully reconstructed $\chi_{c1}(3872)$ over $\psi(2S)$ in PbPb collisions at a nucleon-nucleon center-of-mass energy of 5.02 TeV with the CMS detector are presented.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yen-Jie', 'last_name': 'Lee for the CMS Collaboration', 'fullName': 'Lee for the CMS Collaboration, Yen-Jie', 'id': '4596204', 'affiliation': 'Massachusetts Inst. of Technology (US)', 'emailHash': '8037f2f5eb66457d78bbe8b4f5515d4d', 'db_id': 4596204, 'person_id': 4585755}"
Parallel Session - New theoretical developments I,parallel,New challenges for the open heavy flavor physics in ultrarelativistic collisions,"Sun, Yifeng",Texas A&M University,USA,"The study of the QCD interaction at high temperature in the heavy quark (HQ) sector has attracted a wide interest in the last decade. The theoretical efforts to build realistic phenomenological models able to predict the main observables for D mesons, $R_{AA}$ and $v_2$, has lead to a first estimate of the Ds space diffusion of charm quarks. This has been a successful program that  has allowed to have a general consensus that the charm quark interaction is non-perturbative, the estimated Ds is in agreement with current lattice QCD calculations and its thermalization time is of the order of QGP lifetime [1].
Given the success of this first stage of the study, very recently new important perspectives are emerging. These can lead from one hand to improving the determination of Ds and on the other hand open the way for employing HQ as a novel probe of the initial stage of the ultra-relativistic collisions. 
More directly related to the determination of the HQ diffusion and hadronization are:
- The surprisingly large $\Lambda_c$ production at both RHIC and LHC energies. We will show that this affects the $R_{AA}(p_T)$ also of the D meson and hence the determination of the HQ interaction [2]. We show also that an hadronization by coalescence plus fragmentation can largely account for this new finding and discuss new prediction for $\Lambda_b$/B ratio. 
- The correlation between the $v_n$ anisotropies of the bulk matter and the one of HQs ($v_n(light), v_n(heavy)$) and, in particular, the normalized variance of $\sigma_n/ < v_n >$ constitute a novel and more powerful tool to constraint the Ds transport coefficient [3]. 

HQs have been poorly explored as a probe of the initial vorticity and electromagnetic field. We will show that a large directed flow v1 can be generated by the longitudinal initial tilt along with a splitting between D0 and anti-D0 [3]. The last can be seen also as a probe of the deconfined phase. Predictions in agreement with preliminary STAR data will be presented together with first results compared to ALICE data. A correlation study of the D0 splitting in $v_1$ with the one of muons from Z0 decay can provide a new insight into the determination of the initial magnetic field and its lifetime.
Furthermore, we will show a novel approach that studies the potential impact of a glasma phase on the HQ dynamics and how this can provide a link between pA and AA collisions [4].


[1] X.Dong and V. Greco, Prog. Part. Nucl. Phys. 104 (2019) 97.
[2] S. Plumari et al., Eur. Phys. J. C78 (2018) 348
[3] S. Plumari et al., “Azimuthal anisotropies correlation between light and heavy hadrons”, in preparation.
[4] S.K. Das et al., Phys. Lett. B768 (2017) 260
[5] Y. Sun et al.,  %``Impact of Glasma on heavy quark observables in nucleus-nucleus collisions at LHC,''  arXiv:1902.06254 [nucl-th].","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yifeng', 'last_name': 'Sun', 'fullName': 'Sun, Yifeng', 'id': '4557418', 'affiliation': 'Texas A&M University', 'emailHash': '66541a8bf360519f7148029026dcc378', 'db_id': 4557418, 'person_id': 4585144}"
Parallel Session - Collective dynamics  III,parallel,pT-Dependent Particle Number Fluctuations From Principal Component Analyses in Hydrodynamic Simulations of Heavy-Ion Collisions,"Grassi, Frederique","Instituto de F´ısica, Universidade de S˜ao Paulo",Unknown,"We carry out a principal component analysis of fluctuations in a hydrodynamic simulation of heavy-ion collisions, and compare with experimental data from the CMS collaboration. The principal components of anisotropic flow reproduce the trends seen in data, but multiplicity fluctuations show an interesting difference in transverse momentum dependence. We checked this is also the case for other hydro models. To investigate this, we construct an analytical toy model and verify that hydrodynamic simulations agree with its predictions. We find that the discrepancy in the momentum trend is likely  due to the fact that hydrodynamic models typically have transverse momentum  fluctuations that are larger than seen experimentally. 

We conclude that the n=0 principal components open a new window on initial fluctuations, which can be used to rule out initial condition models.

More details can be found in arXiv:1906.03045","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Frederique', 'last_name': 'Grassi', 'fullName': 'Grassi, Frederique', 'id': '4557030', 'affiliation': 'Instituto de F´ısica, Universidade de S˜ao Paulo', 'emailHash': '9ba165306681d5abfc69beb39b8092bc', 'db_id': 4557030, 'person_id': 4584760}"
Parallel Session - Heavy flavor IV,parallel,LHCb measurements of the exotic tetraquark candidate X(3872) in high multiplicity pp and pPb collisions,"Durham for the LHCb Collaboration, John Matthew",Los Alamos National Laboratory,USA,"The last decade of hadron spectroscopy has unveiled a wealth of states that do not have the properties expected of particles composed of 2 or 3 valence quarks.  Among the most intriguing of these exotics is the X(3872), which various models attempt to describe as a hadronic molecule, a compact tetraquark, an unexpected charmonium state, or their mixtures.  To date, most experimental studies of the X(3872) have focused on its production through B meson decays.  Heavy ion collisions, as well as high multiplicity pp collisions, offer a new window on the properties of this poorly understood hadron.  In these systems, promptly produced X(3872) hadrons can interact with other particles in the nucleus and/or those produced in the collision. The influence of these interactions on the observed X(3872) yields provides information that can help discriminate between the various models of its structure, as well as give insight into the dynamics of the bulk particles produced in these collisions.


With a full range of precision vertexing, tracking, and particle ID capabilities covering 2 to 5 in units of rapidity, the LHCb experiment is especially well suited to measurements of both prompt and non-prompt exotic hadrons.  This talk will present new LHCb measurements X(3872) production in high multiplicity pp collisions and pPb collisions through the decay to $J/\psi \pi^{+} \pi^{-}$. This is the first measurement of any exotic hadron in collisions involving a large nucleus.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'John Matthew', 'last_name': 'Durham for the LHCb Collaboration', 'fullName': 'Durham for the LHCb Collaboration, John Matthew', 'id': '4601047', 'affiliation': 'Los Alamos National Laboratory', 'emailHash': '9f7df025a17bd14ff5a7a77daa7f3b5e', 'db_id': 4601047, 'person_id': 4697657}"
Parallel Session - EM probes II,parallel,Electromagnetic radiation from the pre-equilibrium/pre-hydro stage of the quark-gluon plasma,"Churchill, Jessica",McGill University,Unknown,"A remarkable achievement of the relativistic heavy-ion program is the realization that relativistic fluid dynamics can describe the evolving system of quark-gluon plasma (QGP) from its early moments to a time when the growing mean-free-paths drive the system out of equilibrium. The effectiveness of this hydrodynamic description is judged by comparing calculated hadronic observables with experimental measurements. Alternatively, electromagnetic radiation could be considered a more distinguishing signal as it is emitted throughout the evolution of the hadronic system. Considerable work has gone into the calculation of photons [1] and dileptons [2] using modern hydrodynamic approaches, however, the calculation of the electromagnetic emissivity of the pre-hydro stage is currently less advanced. 

In this talk, we use a transport approach that models the time-evolution of gluons and fermions by solving coupled Boltzmann transport equations in the diffusion approximation [3]. The transport equations are solved numerically to study how the system relaxes towards equilibrium. The initial state is a gluon distribution of a form inspired by the colour glass picture, where quarks and anti-quarks are then generated through interactions.  The early stage evolution is modeled by a 1D expansion, during which non-equilibrium parton interactions can also produce real and virtual photons. We show how reliably these Glasma photons can report on the initial momentum anisotropy of the early parton distributions and on the presence or absence of a transient Bose-Einstein condensate of gluons. Additionally, we show that the non-equilibrium contribution can leave an imprint on the low $p_T$ spectrum of the measured photons and estimate the effect of the anisotropy on the spectrum measured at RHIC and at the LHC (i.e. the photon $v_2$ puzzle). This opens the exciting possibility that measurements of the electromagnetic signal can access fine details of the partonic distributions as they appear during the very first instants of heavy-ion collisions. 

[1] Jean-François Paquet, Chun Shen, Gabriel S. Denicol, Matthew Luzum, Björn Schenke, Sangyong Jeon, Charles Gale, Phys. Rev. C93 (2016) no.4, 044906.
[2] Gojko Vujanovic, Jean-François Paquet, Gabriel S. Denicol, Matthew Luzum, Sangyong Jeon, Charles Gale, Phys. Rev. C94 (2016) no.1, 014904.
[3] Jean-Paul Blaizot, Bin Wu, Li Yan, Nucl. Phys. A930 (2014) 139-162.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jessica', 'last_name': 'Churchill', 'fullName': 'Churchill, Jessica', 'id': '4557464', 'affiliation': 'McGill University', 'emailHash': '8ca2a81ea8ff1c482d74761ea758f26d', 'db_id': 4557464, 'person_id': 4585158}"
Parallel Session - Future facilities,parallel,The Compressed Baryonic Matter (CBM) Experiment at FAIR,"Klochkov for the CBM Collaboration, Viktor",Johann-Wolfgang-Goethe Univ. (DE),Unknown,"The Compressed Baryonic Matter experiment (CBM) at FAIR aims to study the area of the QCD phase diagram at high net baryon densities and moderate temperatures using heavy-ion collisions. The FAIR accelerator will provide high-intensity heavy-ion beams up to Au ions in the energy range 2-11 GeV per nucleon. In order to achieve it's physics goals and to perform multi-differential measurements of rare probes such as multi-strange particles or hypernuclei, CBM plans to operate at unprecedented peak interaction rates of up to 10 MHz.

Following an introduction into the physics program of the CBM experiment, the talk will focus on recent developments related to the preparation of the experiment, physics performance studies, and detector components tests within the so-called FAIR PHASE-0 program. In particular, the status of the mini-CBM project at GSI, which combines various CBM detector subsystems with a common data acquisition and analysis system, and was operated with high-intensity beams for the first time this spring, will be given.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Viktor', 'last_name': 'Klochkov for the CBM Collaboration', 'fullName': 'Klochkov for the CBM Collaboration, Viktor', 'id': '4557709', 'affiliation': 'Johann-Wolfgang-Goethe Univ. (DE)', 'emailHash': 'b3fdf8edf149538143e5b7f16b53ded8', 'db_id': 4557709, 'person_id': 4584553}"
Parallel Session - QM & nuclear astrophysics,parallel,Signatures of quark-hadron phase transitions in general-relativistic neutron-star mergers,"Dexheimer, Verônica",Kent State University,Unknown,"Merging binaries of neutron stars are not only strong sources of gravitational waves, but also have the potential of revealing states of matter at densities and temperatures not accessible in laboratories. A crucial and longstanding question in this context is whether quarks are deconfined as a result of the dramatic increase in density and temperature following the merger. We present the first fully general-relativistic simulations of merging neutron stars including quarks at finite temperatures that can be switched off consistently in the equation of state. Within our approach, we can determine clearly what signatures a quark-hadron phase transition would leave in the gravitational-wave signal. We show that if after the merger the conditions are met for a phase transition to take place at several times nuclear saturation density, they would lead to a post-merger signal considerably different from the one expected from the inspiral, that can only probe the hadronic part of the equations of state, and to an anticipated collapse of the merged object. We also show that the phase transition leads to a very hot and dense quark core that, when it collapses to a black hole, produces a ringdown signal different from the hadronic one. Finally, in analogy with what is done in heavy-ion collisions, we use the evolution of the temperature and density in the merger remnant to illustrate the properties of the phase transition in a QCD phase diagram.

**Primary reference:** Phys.Rev.Lett. 122 (2019) no.6, 061101.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Verônica', 'last_name': 'Dexheimer', 'fullName': 'Dexheimer, Verônica', 'id': '4557751', 'affiliation': 'Kent State University', 'emailHash': '81de09dca5e9f14528e407ae7ac8d9ad', 'db_id': 4557751, 'person_id': 4584522}"
Parallel Session - Initial state  I,parallel,Impact of dijet and D-meson data from 5.02 TeV p+Pb collisions on nuclear PDFs,"Paakkinen, Petja",University of Jyväskylä,Unknown,"Based on Refs. [1] and [2], we discuss the new constraints on gluon parton distribution function (PDF) in lead nucleus, derivable with the Hessian PDF reweighting method from the 5.02 TeV p+Pb measurements of CMS dijet [3] and LHCb $D^0$-meson [4] nuclear modification ratios. The impact is found to be significant, placing stringent constraints in the mid- and previously unconstrained small-$x$ regions. The CMS dijet data confirm the existence of gluon anti-shadowing and onsetting of small-$x$ shadowing, as well as reduce the gluon PDF uncertainties in the larger-$x$ region. The gluon constraints from the LHCb $D^0$ data, reaching down to $x \sim 10^{-5}$ and derived for the first time in a fully NLO perturbative QCD based approach, provide a remarkable reduction in the small-$x$ uncertainties with a strong direct evidence of gluon shadowing. Furthermore, we find a good description of the data even down to zero transverse momentum of the produced $D^0$-meson within a purely DGLAP-based approach without the need of imposing any non-linear effects. Importantly, the constraints obtained from the dijet and $D^0$ data are mutually fully consistent, supporting the universality of nuclear PDFs in hard-scattering processes.

[1] K.J. Eskola, P. Paakkinen, H. Paukkunen, Eur. Phys. J. C79 (2019) 511
[2] K.J. Eskola, I. Helenius, P. Paakkinen, H. Paukkunen, arXiv:1906.02512 [hep-ph]
[3] CMS Collaboration, JHEP 10 (2017) 090
[4] LHCb Collaboration, Phys. Rev. Lett. 121 (2018) 062002","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Petja', 'last_name': 'Paakkinen', 'fullName': 'Paakkinen, Petja', 'id': '4556871', 'affiliation': 'University of Jyväskylä', 'emailHash': '06a86c1dc75811a9f0713b885478db58', 'db_id': 4556871, 'person_id': 4580951}"
Plenary Session I,other,Welcome,TBD,Unknown,Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': '', 'last_name': 'TBD', 'fullName': 'TBD', 'id': '4611441', 'affiliation': '', 'emailHash': None, 'db_id': 4611441, 'person_id': 4707093}"
Parallel Session - Collective dynamics II,parallel,Effects of dissipative baryon current in heavy-ion collisions at RHIC-BES energies,"Wu, Xiang-Yu",Central China Normal University.,Unknown,"One of the most important objectives of Beam energy scan (BES) program at the Relativistic Heavy ion collider (RHIC) is to search for the critical point in the QCD matter via performing nucleus-nucleus collisions with wide collision energies (7.7 - 200 GeV). At such energies, the produced quark-gluon plasma (QGP) matter has sizable net baryon density at the central rapidity region due to baryon stopping power. Therefore, the dissipation of net-baryon current plays an important role in the dynamical evolution of the hot and dense QCD matter produced in RHIC-BES heavy-ion collisions.

The (3+1)-dimensional viscous hydrodynamic has been very successful in describing the collective behavior of the QGP fireball at zero chemical potential. In order to study the properties of QGP and the dissipative phenomena of net baryon current at a non-zero baryon environment of the BES energies, we extend the CLVisc [1, 2] hydrodynamic model to include the  equation of net baryon charge conservation and Israel-Stewart-like equations about dissipative baryon current with NEOSB [3] equation of state. Assuming instantaneous smooth energy density and net baryon density distribution at the initial proper time, we study the impact of the net-baryon dissipation on particle yields, pT spectra and anisotropic flows in the final state of BES heavy-ion collisions.
[1] Pang, Long-Gang et al. Phys.Rev. C97 (2018) no.6, 064918 arXiv:1802.04449 [nucl-th]
[2] Pang, Longgang et al. Phys.Rev. C86 (2012) 024911, arXiv:1205.5019 [nucl-th].
[3] Monnai, Akihiko et al. arXiv:1902.05095 [nucl-th]","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Xiang-Yu', 'last_name': 'Wu', 'fullName': 'Wu, Xiang-Yu', 'id': '4557026', 'affiliation': 'Central China Normal University.', 'emailHash': '86ba83b4004044fb33d3bcec3ec6a55a', 'db_id': 4557026, 'person_id': 4585480}"
Parallel Session - Chirality I,parallel,Measurement of the charge separation along the magnetic field with Signed Balance Function in 200 GeV Au + Au collisions at STAR,"Lin for the STAR Collaboration, Yufu",Central China Normal University (CCNU) & Brookhaven National Laboratory (BNL),USA,"Experimental searches for CME in heavy ion collisions have been going on for a decade, and so far there is no conclusive evidence for its existence. Recently, the Signed Balance Function (SBF), based on the idea of examining the momentum ordering of charged pairs along the in- and out-of-plane directions, has been proposed as a probe of  Chiral Magnetic Effect (CME) [1].  In this approach a pair of observables are invoked, they are, the out-of-plane to in-plane ratio of fluctuation of the difference between signed balance functions measured in pairs rest frame ($r_{rest}$), and the ratio ($R_{B} = r_{rest}/r_{lab}$) of it to a similar measurement made in the laboratory frame ($r_{lab}$). These two observables give opposite responses to the CME-driven charge separation and background correlations arising from resonance flow and global spin alignment. 

In this talk,  we will present $r_{rest}$ and $R_{B}$ measurements in Au+Au collisions at 200GeV. The two observables will be cross examined and compared to model calculations. The procedure-similarity and difference between this approach and previous methods will be compared, and the physics implications of the measurement will be discussed.

[1] A.H. Tang, arXiv:1903.04622.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yufu', 'last_name': 'Lin for the STAR Collaboration', 'fullName': 'Lin for the STAR Collaboration, Yufu', 'id': '4601104', 'affiliation': 'Central China Normal University (CCNU) & Brookhaven National Laboratory (BNL)', 'emailHash': '319afd4ab957b60e69cab80d618e8472', 'db_id': 4601104, 'person_id': 4697702}"
Parallel Session - Jet modifications I,parallel,The medium modification of jet fragmentation function and baryon-to-meson ratio in jet,"CHEN, WEI",CCNU,Unknown,"We use CoLBT-hydro model for simultaneous event-by-event simulations of jet propagation and hydrodynamics evolution of the bulk medium including jet-induced medium excitation. The final reconstructed jet in heavy-ion collision include not only hadrons from medium response for the deposited energy and momentum of hard partons, but also hadrons from the fragmentation and recombination process of in-medium hard partons.  We carry out the study with CoLBT-hydro of medium modification of jet fragmentation function and baryon-to-meson ratio in jet. CoLBT-hydro describes both CMS and ALICE data well  on the suppression of leading hadrons due to parton energy loss and an enhancement of soft hadrons due to jet-induced medium excitation in different collisional centralities. And it also shows the medium modification of particle ratio (p/π, Λ/k^0_s) in the reconstructed jet in the large p_T range.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'WEI', 'last_name': 'CHEN', 'fullName': 'CHEN, WEI', 'id': '4557153', 'affiliation': 'CCNU', 'emailHash': 'c36bd4bb91f5149b4fc4e6056f28340b', 'db_id': 4557153, 'person_id': 4585462}"
Plenary Session IV,plenary,Approach to thermalization and hydrodynamic,"Akamatsu, Yukinao",Osaka University,United States,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Yukinao', 'last_name': 'Akamatsu', 'fullName': 'Akamatsu, Yukinao', 'id': '4612175', 'affiliation': 'Osaka University', 'emailHash': '8d50ad95daf56c2030218200b08ca0bf', 'db_id': 4612175, 'person_id': 4585529}"
Plenary Session I,plenary,Quark Matter - Status & Challenges,"Jacak, Barbara",University of California Berkeley (US),USA,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Barbara', 'last_name': 'Jacak', 'fullName': 'Jacak, Barbara', 'id': '4611442', 'affiliation': 'University of California Berkeley (US)', 'emailHash': '55e5fc2835aabf42b428f9748bb3903d', 'db_id': 4611442, 'person_id': 4707094}"
Parallel Session - Jet modifications I,parallel,Extracting the jet transport coefficient of cold nuclear matter from world data,"Xing, Hongxi",South China Normal University,Unknown,"Quantifying the differences between nuclear and hadronic collisions, phenomenologically known as medium modification due to multiple scatterings between the hard probe and medium, can provide a solid baseline for unambiguous identification of the medium fundamental property. In this talk, we consider parton propagation in cold nuclear matter within the framework of high-twist expansion, which has been shown to be a successful approach to describe the nuclear effects as observed in heavy ion collisions. Through global analysis of world data on transverse momentum broadening in semi-inclusive eA deep inelastic scattering, Drell-Yan process and heavy quarkonium production in pA collisions, as well as the nuclear modification of the structure functions in DIS related to the coherent dynamical shadowing, we perform the first global extraction of jet transport coefficient for cold nuclear matter. This provide the first evidence that the medium transport property, rather than a constant value as commonly used in heavy ion collisions, depends on the probing scale similar to that in standard parton distribution functions of proton. We expect the extracted scale dependence of qhat for cold nuclear matter can be extended to precisely identify the fundamental property of quark gluon plasma.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Hongxi', 'last_name': 'Xing', 'fullName': 'Xing, Hongxi', 'id': '4557149', 'affiliation': 'South China Normal University', 'emailHash': '04119d620a7b9784524e34d6e0fe36b2', 'db_id': 4557149, 'person_id': 4581265}"
Parallel Session - Initial state  I,parallel,Heavy quark momentum diffusion coefficient in 3D gluon plasma,"Peuron, Jarkko",FBK - Fondazione Bruno Kessler (IT),Italy,"We study the heavy-quark momentum diffusion coefficient in far from equilibrium gluon plasma in a self-similar regime using real-time lattice techniques. We use 3 methods for the extraction: an unequal time electric field 2-point correlator integrated over the time difference, hard loop (HTL) perturbation theory and a kinetic theory formula, both using our recently acquired data on the gluon spectral function. The time-evolution of the momentum diffusion coefficient extracted from all three methods is consistent with an approximate $t^\frac{-1}{2}$ power law. We also study the extracted diffusion coefficient as a function of the upper limit of the time integration. We find that combining HTL expressions with the infrared enhancement of the equal-time correlation function that we have observed improves the agreement with the data for transient time behavior considerably. This is a gauge invariant confirmation of the infrared enhancement previously observed only in gauge fixed correlation functions.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Jarkko', 'last_name': 'Peuron', 'fullName': 'Peuron, Jarkko', 'id': '4556859', 'affiliation': 'FBK - Fondazione Bruno Kessler (IT)', 'emailHash': '36a0aeb25ede285d55917828e3ece30f', 'db_id': 4556859, 'person_id': 4582925}"
Parallel Session - Initial state  I,parallel,Event shape dependence of anisotropic flow for inclusive and identified hadrons in Pb-Pb and Xe-Xe collisions with ALICE,"Besoiu for the ALICE Collaboration, Mihaela Gabriela",Institute of Space Science (RO),Unknown,"Anisotropic flow provides valuable information on the key properties and the evolution of the matter created in heavy-ion collisions. In this talk, we present the elliptic and triangular flow of inclusive and identified particles measured in Xe-Xe collisions at $\sqrt{s_{\rm NN}} = 5.44$ TeV recorded by the ALICE detector. The measurements are reported for a wide range of particle transverse momenta, $p_{\rm T}$, within the pseudo-rapidity region $|\eta|<0.8$. Strong constraints on the initial conditions of a collision and hydrodynamic medium response are placed comparing these results to those from Pb-Pb collisions at $\sqrt{s_{\rm NN}} = 5.02$ TeV. In addition, the flow harmonics of inclusive and identified particles are studied using Event Shape Engineering technique in Pb-Pb collisions. The effect of the event-shape selection is within uncertainties independent of particle species up to $p_{\rm T} \sim 8$ GeV/$c$ and the origin of this observation is discussed.","{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Mihaela Gabriela', 'last_name': 'Besoiu for the ALICE Collaboration', 'fullName': 'Besoiu for the ALICE Collaboration, Mihaela Gabriela', 'id': '4596129', 'affiliation': 'Institute of Space Science (RO)', 'emailHash': '4c8c6c30b46771103615071ddf55c41a', 'db_id': 4596129, 'person_id': 4692803}"
Plenary Session I,plenary,Highlights from the ALICE experiment,"Weber for the ALICE Collaboration , Michael","Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)",Unknown,,"{'_type': 'ContributionParticipation', '_fossil': 'contributionParticipationMetadata', 'first_name': 'Michael', 'last_name': 'Weber for the ALICE Collaboration ', 'fullName': 'Weber for the ALICE Collaboration , Michael', 'id': '4626827', 'affiliation': 'Stefan Meyer Institute for Subatomic Physics (SMI), Austrian Academy of Sciences (AT)', 'emailHash': 'd800652cd8e65274efec42729e27fcc7', 'db_id': 4626827, 'person_id': 4720702}"
